gene_id	gene_name	T47D_count	T47D_FPKM												
ENSG00000164414	SLC35A1	323	7.056201147												
ENSG00000280163	CTC-277H1.6	2	0.1081457												
ENSG00000222154	RN7SKP218	0	0												
ENSG00000100532	CGRRF1	257	2.935363543												
ENSG00000198937	CCDC167	116	16.96918036												
ENSG00000276478	RP11-65B23.5	0	0												
ENSG00000077454	LRCH4	408	3.110611044												
ENSG00000186265	BTLA	0	0												
ENSG00000273419	RP4-751H13.7	17	0.37608973												
ENSG00000077458	FAM76B	301	1.930157805												
ENSG00000226285	AC091813.2	0	0												
ENSG00000259168	RP11-100M12.3	0	0												
ENSG00000224540	RP11-385M4.3	1	0.073996751												
ENSG00000262953	EIF4A1P9	1	0.075038959												
ENSG00000212658	KRTAP29-1	2	0.176553653												
ENSG00000212659	KRTAP9-6	0	0												
ENSG00000265908	RP11-20B24.6	2	0.302410764												
ENSG00000265905	RN7SL96P	0	0												
ENSG00000229433	RP11-329B9.1	0	0												
ENSG00000212657	KRTAP16-1	1	0.058283156												
ENSG00000253140	RP11-567J20.3	0	0												
ENSG00000260367	RP11-264B17.4	2	0.122560249												
ENSG00000260366	CTD-2639E6.4	0	0												
ENSG00000260364	RP11-256I9.3	0	0												
ENSG00000260362	RP11-297M9.1	0	0												
ENSG00000260361	CTD-2313J17.5	4	0.208635259												
ENSG00000280160	RP11-196G11.3	6	0.244966122												
ENSG00000260369	CTD-2526A2.2	3	0.272983705												
ENSG00000260368	RP11-521I2.3	4	0.317154825												
ENSG00000021300	PLEKHB1	151	1.393372587												
ENSG00000217026	RPL10P1	1	0.140639788												
ENSG00000217027	TPT1P4	1	0.17451257												
ENSG00000213332	SLC25A5P6	0	0												
ENSG00000261013	CTD-2050B12.1	0	0												
ENSG00000100399	CHADL	2	0.049465879												
ENSG00000216378	RP3-344J20.1	0	0												
ENSG00000100393	EP300	1393	8.597141125												
ENSG00000213331	RP11-713C19.2	1	0.134379857												
ENSG00000100395	L3MBTL2	434	3.723260661												
ENSG00000253148	RGS21	0	0												
ENSG00000223202	RN7SKP297	0	0												
ENSG00000232353	RP11-655G22.1	0	0												
ENSG00000213338	ATF4P1	1	0.084410087												
ENSG00000196550	FAM72A	57	0.696268439												
ENSG00000261019	RP11-111K18.2	3	0.198551745												
ENSG00000196557	CACNA1H	1857	11.69840322												
ENSG00000222352	RN7SKP221	0	0												
ENSG00000282206	RP11-141C7.5	11	7.324247737												
ENSG00000197208	SLC22A4	37	1.197850055												
ENSG00000239468	RN7SL569P	0	0												
ENSG00000239462	CTD-2021J15.1	2	0.458592525												
ENSG00000151292	CSNK1G3	261	1.75585089												
ENSG00000113141	IK	1834	26.57122844												
ENSG00000239464	RN7SL691P	0	0												
ENSG00000239465	RP11-330L19.2	0	0												
ENSG00000217686	NUS1P4	0	0												
ENSG00000217684	RPS3AP24	0	0												
ENSG00000217680	RP11-415D17.1	0	0												
ENSG00000211947	IGHV3-21	1	0.210632613												
ENSG00000026652	AGPAT4	126	0.713804324												
ENSG00000205955	HSP90AA5P	1	0.041319354												
ENSG00000177971	IMP3	939	22.24677838												
ENSG00000211945	IGHV1-18	0	0												
ENSG00000205959	RP11-689P11.2	1	0.024011671												
ENSG00000185158	LRRC37B	194	0.895082373												
ENSG00000211683	KB-1572G7.3	1	0.083322929												
ENSG00000211685	IGLC7	0	0												
ENSG00000211689	TRGC1	0	0												
ENSG00000185155	MIXL1	0	0												
ENSG00000185156	MFSD6L	2	0.082789784												
ENSG00000225193	RPS12P26	5	1.143340491												
ENSG00000229565	AC108056.1	0	0												
ENSG00000229562	ZFYVE9P1	2	0.105071953												
ENSG00000229563	LINC01204	0	0												
ENSG00000229560	LYARP1	0	0												
ENSG00000255043	NAV2-AS5	0	0												
ENSG00000255040	RP11-677N16.1	1	0.095338972												
ENSG00000229568	SMC4P1	0	0												
ENSG00000229569	RP11-481G8.2	0	0												
ENSG00000213260	YWHAZP5	31	3.845276363												
ENSG00000106635	BCL7B	712	6.890264167												
ENSG00000106636	YKT6	1750	19.33429464												
ENSG00000261103	RP11-298D21.3	0	0												
ENSG00000280299	RP11-583F2.7	0	0												
ENSG00000280298	AC007163.2	0	0												
ENSG00000106633	GCK	0	0												
ENSG00000280295	RP11-358B23.6	0	0												
ENSG00000213269	AC004386.4	1	0.119017114												
ENSG00000280296	RP11-78J21.6	0	0												
ENSG00000106638	TBL2	492	2.849624296												
ENSG00000225196	RP5-1118D24.2	0	0												
ENSG00000255045	RP11-677M14.2	2	0.407065275												
ENSG00000123584	MAGEA9	0	0												
ENSG00000260668	RP11-744D14.1	5	0.817261434												
ENSG00000152670	DDX4	1	0.015718852												
ENSG00000152672	CLEC4F	28	0.877312442												
ENSG00000143643	TTC13	397	5.65318913												
ENSG00000124588	NQO2	180	1.301954643												
ENSG00000143641	GALNT2	1278	9.975338675												
ENSG00000124587	PEX6	1039	20.22839155												
ENSG00000167332	OR51E2	0	0												
ENSG00000167333	TRIM68	130	1.426692416												
ENSG00000009830	POMT2	567	2.818990512												
ENSG00000281657	LINC00976	0	0												
ENSG00000281655	RP11-817J15.3	47	5.902790945												
ENSG00000281652	DUX4L7	0	0												
ENSG00000220161	FLJ35934	12	0.580744218												
ENSG00000258056	RP11-644F5.11	108	6.777161287												
ENSG00000244183	RP11-641C17.1	1	0.183716073												
ENSG00000178927	C17orf62	474	1.774406505												
ENSG00000178921	PFAS	526	4.42984531												
ENSG00000178922	HYI	145	2.001193467												
ENSG00000178928	TPRX1	0	0												
ENSG00000266341	RP5-890E16.4	2	0.943458581												
ENSG00000266340	RP11-848P1.4	3	0.40661495												
ENSG00000168310	IRF2	174	3.901890867												
ENSG00000168314	MOBP	0	0												
ENSG00000262456	RP1-59D14.1	0	0												
ENSG00000262454	MIR193BHG	12	0.407413735												
ENSG00000229492	AC004019.10	0	0												
ENSG00000241073	RP4-714D9.2	0	0												
ENSG00000268416	CTD-2626G11.2	20	0.217465338												
ENSG00000114268	PFKFB4	138	1.649857505												
ENSG00000241074	RN7SL813P	0	0												
ENSG00000268412	TRMT112P6	22	5.355102419												
ENSG00000200673	RN7SKP174	0	0												
ENSG00000040487	PQLC2	196	3.675281305												
ENSG00000200674	RN7SKP160	0	0												
ENSG00000204709	LINC01556	0	0												
ENSG00000204703	OR2B3	0	0												
ENSG00000204702	OR2J1	1	0.071148487												
ENSG00000204701	OR2J3	0	0												
ENSG00000204700	OR2J2	0	0												
ENSG00000204706	MAMDC2-AS1	1	0.007461857												
ENSG00000204705	UBTFL5	0	0												
ENSG00000204704	OR2W1	0	0												
ENSG00000227973	PIN4P1	4	0.914623259												
ENSG00000217929	CICP18	9	0.289812818												
ENSG00000153107	ANAPC1	831	4.778848167												
ENSG00000228778	RP11-129J12.1	0	0												
ENSG00000228779	Z69666.2	0	0												
ENSG00000228775	WEE2-AS1	11	0.17371777												
ENSG00000228776	RP11-319C21.1	0	0												
ENSG00000228777	RP11-282C5.1	0	0												
ENSG00000228770	AC007327.6	0	0												
ENSG00000228771	RP11-552J9.1	0	0												
ENSG00000228772	RP1-309H15.2	0	0												
ENSG00000279268	RP11-628M2.1	0	0												
ENSG00000279269	RP11-573M3.5	0	0												
ENSG00000222685	RN7SKP119	0	0												
ENSG00000279260	OR4X1	0	0												
ENSG00000279261	AL360294.1	0	0												
ENSG00000279262	CTD-3137H5.5	0	0												
ENSG00000279263	OR2L8	0	0												
ENSG00000279264	RP11-417J1.6	0	0												
ENSG00000279265	AC000123.3	2	0.392937196												
ENSG00000279266	RP11-371I20.2	0	0												
ENSG00000279267	RP11-395L14.18	29	1.285996563												
ENSG00000226646	RPL7P37	1	0.122726319												
ENSG00000226647	RP11-336A10.2	16	0.861903942												
ENSG00000226644	RP11-128M1.1	3	0.383642354												
ENSG00000253839	RP11-431D12.1	0	0												
ENSG00000226642	ACTG1P12	1	0.07767755												
ENSG00000226643	RP11-358H9.1	0	0												
ENSG00000226640	RP11-21J7.1	0	0												
ENSG00000226641	RP13-13A3.1	0	0												
ENSG00000164047	CAMP	0	0												
ENSG00000167004	PDIA3	5315	87.25117045												
ENSG00000226648	PLCG1-AS1	7	0.433522296												
ENSG00000226649	AC019118.4	0	0												
ENSG00000158022	TRIM63	0	0												
ENSG00000158023	WDR66	30	0.14952002												
ENSG00000183242	WT1-AS	4	0.046596013												
ENSG00000198723	C19orf45	8	0.158196467												
ENSG00000167800	TBX10	1	0.058509059												
ENSG00000198722	UNC13B	576	5.054484721												
ENSG00000227412	STK33P1	0	0												
ENSG00000183248	PRR36	306	5.036997129												
ENSG00000183249	NF1P3	0	0												
ENSG00000127774	EMC6	340	21.75780143												
ENSG00000239926	PRDX3P4	1	0.121247689												
ENSG00000143753	DEGS1	712	16.49749279												
ENSG00000239923	RN7SL864P	1	0.317796575												
ENSG00000239922	RP11-71N10.1	0	0												
ENSG00000239921	LINC01471	0	0												
ENSG00000239920	AC015691.13	1	0.169293502												
ENSG00000233924	RPSAP13	1	0.103510884												
ENSG00000233927	RPS28	464	10.62072631												
ENSG00000233926	RP11-154D17.1	1	0.045354043												
ENSG00000233921	RPS15AP40	0	0												
ENSG00000233920	RP5-1061H20.5	0	0												
ENSG00000233922	AL133493.2	0	0												
ENSG00000173838	10-Mar	4	0.050862352												
ENSG00000122728	TAF1L	9	0.131105799												
ENSG00000122729	ACO1	500	4.809880789												
ENSG00000227418	PCGEM1	0	0												
ENSG00000245311	ARNTL2-AS1	1	0.112651771												
ENSG00000245317	CTC-241N9.1	25	1.556956101												
ENSG00000165406	8-Mar	609	3.658556599												
ENSG00000256690	RP11-727F15.9	7	0.564892689												
ENSG00000165409	TSHR	3	0.032717271												
ENSG00000257998	RP11-361A23.3	0	0												
ENSG00000257999	RP11-61E11.2	0	0												
ENSG00000241258	CRCP	1158	11.273819												
ENSG00000257991	RP11-2H8.3	0	0												
ENSG00000257997	RP11-100F15.2	0	0												
ENSG00000257994	RP11-626I20.2	0	0												
ENSG00000257995	RP11-632B21.1	0	0												
ENSG00000256691	RP11-476M19.3	0	0												
ENSG00000255843	AP000593.7	2	0.313398006												
ENSG00000255847	RP11-167N4.2	1	0.052997088												
ENSG00000255845	RP11-804A23.1	0	0												
ENSG00000254719	RP11-351I24.3	90	39.18046369												
ENSG00000254718	CTD-2184C24.2	2	0.042622129												
ENSG00000281527	AC087350.1	2	1.886917162												
ENSG00000254710	CTD-2216M2.1	0	0												
ENSG00000254713	HNRNPA1P72	0	0												
ENSG00000254712	RP11-560B16.5	0	0												
ENSG00000254715	OR7E154P	0	0												
ENSG00000254714	RP11-163O19.1	1	0.060300948												
ENSG00000254717	GLYATL1P2	0	0												
ENSG00000240849	TMEM189	381	2.796228435												
ENSG00000278134	RP11-12A20.4	1	0.150702203												
ENSG00000278133	RP11-196G11.5	60	5.905496442												
ENSG00000158683	PKD1L1	329	2.965773154												
ENSG00000278131	AC116050.1	0	0												
ENSG00000278130	RP11-424E7.6	1	0.103867												
ENSG00000240842	RP11-62G11.2	0	0												
ENSG00000225222	CHCHD4P5	0	0												
ENSG00000278139	PIK3R3	1	0.058320685												
ENSG00000240847	RN7SL497P	0	0												
ENSG00000008056	SYN1	2	0.04245232												
ENSG00000130518	KIAA1683	79	0.367753241												
ENSG00000159374	M1AP	3	0.059305412												
ENSG00000159377	PSMB4	3561	45.93979007												
ENSG00000215864	NBPF7	0	0												
ENSG00000130511	SSBP4	524	9.717110385												
ENSG00000130513	GDF15	64	1.678808672												
ENSG00000130517	PGPEP1	101	0.762835444												
ENSG00000234998	RP11-439A17.10	0	0												
ENSG00000164758	MED30	76	2.830859715												
ENSG00000164756	SLC30A8	3	0.027246342												
ENSG00000164754	RAD21	5484	50.10903418												
ENSG00000164751	PEX2	471	4.863101811												
ENSG00000155508	CNOT8	733	5.243618888												
ENSG00000159082	SYNJ1	356	2.004854298												
ENSG00000155506	LARP1	6339	53.95765314												
ENSG00000159086	PAXBP1	788	6.419037584												
ENSG00000011478	QPCTL	144	4.135539359												
ENSG00000230769	RP3-408N23.4	1	0.184464407												
ENSG00000010704	HFE	666	5.322759185												
ENSG00000196616	ADH1B	2	0.011089999												
ENSG00000125046	SSUH2	2	0.01572158												
ENSG00000196611	MMP1	0	0												
ENSG00000081913	PHLPP1	267	2.445341139												
ENSG00000238837	RP11-646E18.2	0	0												
ENSG00000120498	TEX11	1	0.024101124												
ENSG00000181029	TRAPPC5	125	1.516462525												
ENSG00000235803	RP11-343J3.6	0	0												
ENSG00000005471	ABCB4	12	0.112098672												
ENSG00000256713	PGA5	1	0.020740102												
ENSG00000256712	RP11-785H5.2	0	0												
ENSG00000256717	AP000797.3	0	0												
ENSG00000256714	RP11-73M14.1	0	0												
ENSG00000037280	FLT4	812	6.185518964												
ENSG00000254822	RP11-375D13.3	0	0												
ENSG00000160124	CCDC58	157	4.62927387												
ENSG00000243004	AC005062.2	113	2.861355305												
ENSG00000243007	RPL12P35	0	0												
ENSG00000235500	SNX19P2	1	0.030485366												
ENSG00000243008	RP11-556N21.1	1	0.052966096												
ENSG00000203914	HSP90B3P	1	0.057799632												
ENSG00000203910	C1orf146	0	0												
ENSG00000203573	Metazoa_SRP	0	0												
ENSG00000231383	FGF12-AS1	0	0												
ENSG00000277371	Metazoa_SRP	2	0.642354779												
ENSG00000231381	RNF2P1	9	0.806884797												
ENSG00000277373	RP11-462D18.4	1	0.258039954												
ENSG00000175294	CATSPER1	3	0.089969787												
ENSG00000231386	AC007395.4	0	0												
ENSG00000231384	AC007919.19	0	0												
ENSG00000274933	TBC1D3I	0	0												
ENSG00000271650	AL031601.4	0	0												
ENSG00000231389	HLA-DPA1	7	0.067383542												
ENSG00000231388	RP11-702C7.2	1	0.055770951												
ENSG00000274937	CTD-2311M21.4	0	0												
ENSG00000176928	GCNT4	0	0												
ENSG00000174429	ABRA	0	0												
ENSG00000176923	OR7A15P	0	0												
ENSG00000176922	OR51S1	0	0												
ENSG00000176920	FUT2	40	0.625886537												
ENSG00000176927	EFCAB5	4	0.037102111												
ENSG00000232739	RP11-25G10.2	0	0												
ENSG00000176925	OR51F2	0	0												
ENSG00000244196	PPIAP15	0	0												
ENSG00000198169	ZNF251	146	2.262218064												
ENSG00000198168	SVIP	500	7.223262263												
ENSG00000198162	MAN1A2	679	5.545094338												
ENSG00000198160	MIER1	263	1.518904077												
ENSG00000171049	FPR2	2	0.021233624												
ENSG00000175749	EIF3KP1	0	0												
ENSG00000231655	AC011742.3	0	0												
ENSG00000231654	RPS6KA2-AS1	0	0												
ENSG00000231656	FAM90A18P	0	0												
ENSG00000171045	TSNARE1	54	0.896045789												
ENSG00000171044	XKR6	0	0												
ENSG00000231653	AC010731.3	0	0												
ENSG00000175745	NR2F1	107	1.474504489												
ENSG00000179676	LINC00305	0	0												
ENSG00000179674	ARL14	0	0												
ENSG00000262648	PHBP15	0	0												
ENSG00000147316	MCPH1	232	1.542305851												
ENSG00000230381	RP4-655J12.5	0	0												
ENSG00000230383	AC009245.3	596	62.60821249												
ENSG00000230384	RPSAP25	0	0												
ENSG00000230385	AC012507.4	0	0												
ENSG00000230386	RP13-157F18.2	0	0												
ENSG00000244194	RN7SL218P	0	0												
ENSG00000248783	RP11-308B16.2	11	2.677681969												
ENSG00000248781	PSMC1P4	1	0.068253221												
ENSG00000248780	ARL4AP2	2	0.301404405												
ENSG00000248787	RP11-666A20.4	1	0.212112468												
ENSG00000248785	HIGD1AP14	1	0.321177389												
ENSG00000167476	JSRP1	1	0.042126523												
ENSG00000248789	CTD-2203A3.1	0	0												
ENSG00000206113	CFAP99	23	0.323094962												
ENSG00000111897	SERINC1	1164	33.59933866												
ENSG00000244158	RP1-93H18.6	0	0												
ENSG00000189238	LINC00943	1	0.008854436												
ENSG00000276428	AE000660.21	0	0												
ENSG00000276422	RP11-144A16.8	0	0												
ENSG00000253879	RP11-379I19.3	0	0												
ENSG00000253878	RP11-347C18.3	15	1.213841379												
ENSG00000253871	RP11-756K15.2	0	0												
ENSG00000253870	IGKV1-32	0	0												
ENSG00000253873	PCDHGA11	24	0.209066104												
ENSG00000219500	RP11-15J23.1	0	0												
ENSG00000253875	RP11-16P20.3	1	0.155089082												
ENSG00000253874	IGLVIV-66-1	0	0												
ENSG00000253877	LINC01608	0	0												
ENSG00000240068	RPL21P42	0	0												
ENSG00000268500	AC018755.18	0	0												
ENSG00000240063	RP11-225N10.1	0	0												
ENSG00000084754	HADHA	2024	42.90139895												
ENSG00000240065	PSMB9	140	3.037150816												
ENSG00000256927	RP5-944M2.2	0	0												
ENSG00000095637	SORBS1	109	0.480596765												
ENSG00000249780	RP11-352E6.2	1	0.266388305												
ENSG00000249781	CTD-2143L24.1	0	0												
ENSG00000249782	RP11-417J1.1	0	0												
ENSG00000227017	AC007036.6	0	0												
ENSG00000249785	CTD-2061E9.1	0	0												
ENSG00000034713	GABARAPL2	511	10.66161481												
ENSG00000249787	RP11-346J10.1	0	0												
ENSG00000176219	OR11H6	0	0												
ENSG00000230528	NOS2P3	0	0												
ENSG00000230529	CEACAMP9	1	0.176553653												
ENSG00000230524	COL6A4P1	14	0.200746869												
ENSG00000230525	AC007403.2	0	0												
ENSG00000091513	TF	1	0.007524468												
ENSG00000230520	RP11-533K11.1	0	0												
ENSG00000230521	HCG4P7	0	0												
ENSG00000230522	MBD3L2	0	0												
ENSG00000230523	RP3-437I16.1	0	0												
ENSG00000146047	HIST1H2BA	0	0												
ENSG00000278907	AC005609.19	0	0												
ENSG00000278905	RP11-65F13.3	0	0												
ENSG00000278902	RP11-25L3.1	0	0												
ENSG00000278903	CH507-145C22.1	22	0.350474683												
ENSG00000278900	RP11-1250I15.2	1	0.154296463												
ENSG00000274150	FADS2P1	0	0												
ENSG00000278908	RP11-523J2.1	0	0												
