gene_id	gene_name	MCF7_count	MCF7_FPKM																			
ENSG00000267734	RP4-604K5.3	1	0.116680283																			
ENSG00000105143	SLC1A6	2	0.015750202																			
ENSG00000105141	CASP14	189	4.209694891																			
ENSG00000105146	AURKC	1	0.022870071																			
ENSG00000267630	AC005758.1	0	0																			
ENSG00000267631	CGB1	0	0																			
ENSG00000267632	RP11-400F19.18	6	0.300841559																			
ENSG00000267633	CTB-5E10.3	0	0																			
ENSG00000267634	RPL7L1P5	0	0																			
ENSG00000267636	AC008992.1	0	0																			
ENSG00000267637	RP11-619I22.1	0	0																			
ENSG00000186543	CROCCP5	0	0																			
ENSG00000235949	AC061961.2	2	0.402979125																			
ENSG00000211798	TRAV18	0	0																			
ENSG00000235940	MTND1P21	2	0.610831516																			
ENSG00000235943	TMEM212-IT1	0	0																			
ENSG00000235942	LCE6A	0	0																			
ENSG00000146205	ANO7	11	0.077541173																			
ENSG00000235944	ZNF815P	33	0.762549636																			
ENSG00000235947	EGOT	0	0																			
ENSG00000235946	LL0XNC01-240C2.1	0	0																			
ENSG00000164418	GRIK2	0	0																			
ENSG00000242509	RN7SL156P	0	0																			
ENSG00000164411	GJB7	1	0.015765892																			
ENSG00000164414	SLC35A1	676	14.19596929																			
ENSG00000280163	CTC-277H1.6	0	0																			
ENSG00000222154	RN7SKP218	0	0																			
ENSG00000100532	CGRRF1	177	1.943360966																			
ENSG00000198937	CCDC167	80	11.24970688																			
ENSG00000276478	RP11-65B23.5	0	0																			
ENSG00000077454	LRCH4	597	4.375327745																			
ENSG00000186265	BTLA	1	0.018852825																			
ENSG00000273419	RP4-751H13.7	8	0.170131426																			
ENSG00000077458	FAM76B	254	1.565710915																			
ENSG00000226285	AC091813.2	0	0																			
ENSG00000259168	RP11-100M12.3	0	0																			
ENSG00000224540	RP11-385M4.3	0	0																			
ENSG00000262953	EIF4A1P9	1	0.072115568																			
ENSG00000212658	KRTAP29-1	3	0.254513132																			
ENSG00000212659	KRTAP9-6	0	0																			
ENSG00000265908	RP11-20B24.6	1	0.145314676																			
ENSG00000265905	RN7SL96P	0	0																			
ENSG00000229433	RP11-329B9.1	0	0																			
ENSG00000212657	KRTAP16-1	0	0																			
ENSG00000253140	RP11-567J20.3	0	0																			
ENSG00000260367	RP11-264B17.4	3	0.176678263																			
ENSG00000260366	CTD-2639E6.4	0	0																			
ENSG00000260364	RP11-256I9.3	0	0																			
ENSG00000260362	RP11-297M9.1	0	0																			
ENSG00000260361	CTD-2313J17.5	4	0.200561039																			
ENSG00000280160	RP11-196G11.3	9	0.353197213																			
ENSG00000260369	CTD-2526A2.2	0	0																			
ENSG00000260368	RP11-521I2.3	5	0.381101099																			
ENSG00000021300	PLEKHB1	99	0.878170199																			
ENSG00000217026	RPL10P1	1	0.1351607																			
ENSG00000217027	TPT1P4	1	0.167713856																			
ENSG00000213332	SLC25A5P6	1	0.098243218																			
ENSG00000261013	CTD-2050B12.1	0	0																			
ENSG00000100399	CHADL	24	0.570465261																			
ENSG00000216378	RP3-344J20.1	0	0																			
ENSG00000100393	EP300	1458	8.649902808																			
ENSG00000213331	RP11-713C19.2	0	0																			
ENSG00000100395	L3MBTL2	509	4.197617352																			
ENSG00000253148	RGS21	0	0																			
ENSG00000223202	RN7SKP297	0	0																			
ENSG00000232353	RP11-655G22.1	0	0																			
ENSG00000213338	ATF4P1	0	0																			
ENSG00000196550	FAM72A	66	0.774984444																			
ENSG00000261019	RP11-111K18.2	0	0																			
ENSG00000196557	CACNA1H	1304	7.896653529																			
ENSG00000222352	RN7SKP221	0	0																			
ENSG00000282206	RP11-141C7.5	7	4.480179686																			
ENSG00000197208	SLC22A4	63	1.960611087																			
ENSG00000239468	RN7SL569P	0	0																			
ENSG00000239462	CTD-2021J15.1	2	0.440726537																			
ENSG00000151292	CSNK1G3	382	2.470367699																			
ENSG00000113141	IK	1079	15.02741684																			
ENSG00000239464	RN7SL691P	0	0																			
ENSG00000239465	RP11-330L19.2	1	0.179471116																			
ENSG00000217686	NUS1P4	0	0																			
ENSG00000217684	RPS3AP24	0	0																			
ENSG00000217680	RP11-415D17.1	0	0																			
ENSG00000211947	IGHV3-21	0	0																			
ENSG00000026652	AGPAT4	15	0.081684958																			
ENSG00000205955	HSP90AA5P	1	0.039709622																			
ENSG00000177971	IMP3	648	14.75799973																			
ENSG00000211945	IGHV1-18	0	0																			
ENSG00000205959	RP11-689P11.2	0	0																			
ENSG00000185158	LRRC37B	89	0.394729439																			
ENSG00000211683	KB-1572G7.3	2	0.160153617																			
ENSG00000211685	IGLC7	0	0																			
ENSG00000211689	TRGC1	45	1.434815521																			
ENSG00000185155	MIXL1	0	0																			
ENSG00000185156	MFSD6L	0	0																			
ENSG00000225193	RPS12P26	2	0.439613591																			
ENSG00000229565	AC108056.1	0	0																			
ENSG00000229562	ZFYVE9P1	1	0.050489264																			
ENSG00000229563	LINC01204	2	0.030790057																			
ENSG00000229560	LYARP1	0	0																			
ENSG00000255043	NAV2-AS5	0	0																			
ENSG00000255040	RP11-677N16.1	1	0.091624727																			
ENSG00000229568	SMC4P1	0	0																			
ENSG00000229569	RP11-481G8.2	0	0																			
ENSG00000213260	YWHAZP5	41	4.888866313																			
ENSG00000106635	BCL7B	515	4.790863748																			
ENSG00000106636	YKT6	832	8.83618169																			
ENSG00000261103	RP11-298D21.3	0	0																			
ENSG00000280299	RP11-583F2.7	1	0.139269586																			
ENSG00000280298	AC007163.2	0	0																			
ENSG00000106633	GCK	0	0																			
ENSG00000280295	RP11-358B23.6	0	0																			
ENSG00000213269	AC004386.4	0	0																			
ENSG00000280296	RP11-78J21.6	0	0																			
ENSG00000106638	TBL2	442	2.460908787																			
ENSG00000225196	RP5-1118D24.2	0	0																			
ENSG00000255045	RP11-677M14.2	2	0.391206701																			
ENSG00000123584	MAGEA9	1	0.047984284																			
ENSG00000260668	RP11-744D14.1	2	0.31423643																			
ENSG00000152670	DDX4	2	0.030212944																			
ENSG00000152672	CLEC4F	3	0.090356565																			
ENSG00000143643	TTC13	173	2.3681069																			
ENSG00000124588	NQO2	608	4.227433983																			
ENSG00000143641	GALNT2	866	6.497786728																			
ENSG00000124587	PEX6	77	1.441074626																			
ENSG00000167332	OR51E2	0	0																			
ENSG00000167333	TRIM68	21	0.221538397																			
ENSG00000009830	POMT2	432	2.064646849																			
ENSG00000281657	LINC00976	0	0																			
ENSG00000281655	RP11-817J15.3	0	0																			
ENSG00000281652	DUX4L7	0	0																			
ENSG00000220161	FLJ35934	0	0																			
ENSG00000258056	RP11-644F5.11	86	5.187685035																			
ENSG00000244183	RP11-641C17.1	0	0																			
ENSG00000178927	C17orf62	302	1.086757645																			
ENSG00000178921	PFAS	423	3.424472876																			
ENSG00000178922	HYI	92	1.220559435																			
ENSG00000178928	TPRX1	0	0																			
ENSG00000266341	RP5-890E16.4	0	0																			
ENSG00000266340	RP11-848P1.4	3	0.390913882																			
ENSG00000168310	IRF2	282	6.078905789																			
ENSG00000168314	MOBP	0	0																			
ENSG00000262456	RP1-59D14.1	0	0																			
ENSG00000262454	MIR193BHG	21	0.685381819																			
ENSG00000229492	AC004019.10	0	0																			
ENSG00000241073	RP4-714D9.2	0	0																			
ENSG00000268416	CTD-2626G11.2	27	0.28220152																			
ENSG00000114268	PFKFB4	114	1.310157979																			
ENSG00000241074	RN7SL813P	0	0																			
ENSG00000268412	TRMT112P6	18	4.211781825																			
ENSG00000200673	RN7SKP174	0	0																			
ENSG00000040487	PQLC2	233	4.199935911																			
ENSG00000200674	RN7SKP160	2	0.512020536																			
ENSG00000204709	LINC01556	0	0																			
ENSG00000204703	OR2B3	1	0.086438422																			
ENSG00000204702	OR2J1	1	0.068376662																			
ENSG00000204701	OR2J3	0	0																			
ENSG00000204700	OR2J2	0	0																			
ENSG00000204706	MAMDC2-AS1	2	0.014342312																			
ENSG00000204705	UBTFL5	0	0																			
ENSG00000204704	OR2W1	0	0																			
ENSG00000227973	PIN4P1	5	1.099033978																			
ENSG00000217929	CICP18	4	0.123817199																			
ENSG00000153107	ANAPC1	1039	5.743656522																			
ENSG00000228778	RP11-129J12.1	0	0																			
ENSG00000228779	Z69666.2	1	0.108668528																			
ENSG00000228775	WEE2-AS1	31	0.470587412																			
ENSG00000228776	RP11-319C21.1	0	0																			
ENSG00000228777	RP11-282C5.1	0	0																			
ENSG00000228770	AC007327.6	0	0																			
ENSG00000228771	RP11-552J9.1	0	0																			
ENSG00000228772	RP1-309H15.2	0	0																			
ENSG00000279268	RP11-628M2.1	0	0																			
ENSG00000279269	RP11-573M3.5	0	0																			
ENSG00000222685	RN7SKP119	0	0																			
ENSG00000279260	OR4X1	0	0																			
ENSG00000279261	AL360294.1	0	0																			
ENSG00000279262	CTD-3137H5.5	0	0																			
ENSG00000279263	OR2L8	1	0.092698074																			
ENSG00000279264	RP11-417J1.6	0	0																			
ENSG00000279265	AC000123.3	1	0.188814514																			
ENSG00000279266	RP11-371I20.2	0	0																			
ENSG00000279267	RP11-395L14.18	8	0.341012698																			
ENSG00000226646	RPL7P37	1	0.11794511																			
ENSG00000226647	RP11-336A10.2	10	0.517807799																			
ENSG00000226644	RP11-128M1.1	1	0.122942784																			
ENSG00000253839	RP11-431D12.1	0	0																			
ENSG00000226642	ACTG1P12	0	0																			
ENSG00000226643	RP11-358H9.1	0	0																			
ENSG00000226640	RP11-21J7.1	0	0																			
ENSG00000226641	RP13-13A3.1	0	0																			
ENSG00000164047	CAMP	7	0.817858305																			
ENSG00000167004	PDIA3	4978	78.55496629																			
ENSG00000226648	PLCG1-AS1	2	0.119074543																			
ENSG00000226649	AC019118.4	0	0																			
ENSG00000158022	TRIM63	1	0.029386729																			
ENSG00000158023	WDR66	8	0.038328266																			
ENSG00000183242	WT1-AS	0	0																			
ENSG00000198723	C19orf45	1	0.01900928																			
ENSG00000167800	TBX10	0	0																			
ENSG00000198722	UNC13B	410	3.458510222																			
ENSG00000227412	STK33P1	0	0																			
ENSG00000183248	PRR36	134	2.120342911																			
ENSG00000183249	NF1P3	0	0																			
ENSG00000127774	EMC6	410	25.22146076																			
ENSG00000239926	PRDX3P4	0	0																			
ENSG00000143753	DEGS1	887	19.75658576																			
ENSG00000239923	RN7SL864P	0	0																			
ENSG00000239922	RP11-71N10.1	0	0																			
ENSG00000239921	LINC01471	0	0																			
ENSG00000239920	AC015691.13	0	0																			
ENSG00000233924	RPSAP13	1	0.099478275																			
ENSG00000233927	RPS28	472	10.38552899																			
ENSG00000233926	RP11-154D17.1	3	0.130761379																			
ENSG00000233921	RPS15AP40	0	0																			
ENSG00000233920	RP5-1061H20.5	0	0																			
ENSG00000233922	AL133493.2	0	0																			
ENSG00000173838	10-Mar	5	0.061117463																			
ENSG00000122728	TAF1L	19	0.266059577																			
ENSG00000122729	ACO1	494	4.568162064																			
ENSG00000227418	PCGEM1	0	0																			
ENSG00000245311	ARNTL2-AS1	0	0																			
ENSG00000245317	CTC-241N9.1	12	0.718378193																			
ENSG00000165406	8-Mar	176	1.016381759																			
ENSG00000256690	RP11-727F15.9	5	0.387894345																			
ENSG00000165409	TSHR	3	0.031453924																			
ENSG00000257998	RP11-361A23.3	0	0																			
ENSG00000257999	RP11-61E11.2	1	0.135793278																			
ENSG00000241258	CRCP	746	6.981553204																			
ENSG00000257991	RP11-2H8.3	0	0																			
ENSG00000257997	RP11-100F15.2	0	0																			
ENSG00000257994	RP11-626I20.2	0	0																			
ENSG00000257995	RP11-632B21.1	0	0																			
ENSG00000256691	RP11-476M19.3	0	0																			
ENSG00000255843	AP000593.7	6	0.903565651																			
ENSG00000255847	RP11-167N4.2	0	0																			
ENSG00000255845	RP11-804A23.1	0	0																			
ENSG00000254719	RP11-351I24.3	151	63.19108509																			
ENSG00000254718	CTD-2184C24.2	1	0.020480821																			
ENSG00000281527	AC087350.1	3	2.720109095																			
ENSG00000254710	CTD-2216M2.1	0	0																			
ENSG00000254713	HNRNPA1P72	0	0																			
ENSG00000254712	RP11-560B16.5	0	0																			
ENSG00000254715	OR7E154P	0	0																			
ENSG00000254714	RP11-163O19.1	0	0																			
ENSG00000254717	GLYATL1P2	0	0																			
ENSG00000240849	TMEM189	1411	9.954631273																			
ENSG00000278134	RP11-12A20.4	0	0																			
ENSG00000278133	RP11-196G11.5	45	4.2576591																			
ENSG00000158683	PKD1L1	2	0.01733071																			
ENSG00000278131	AC116050.1	0	0																			
ENSG00000278130	RP11-424E7.6	0	0																			
ENSG00000240842	RP11-62G11.2	0	0																			
ENSG00000225222	CHCHD4P5	0	0																			
ENSG00000278139	PIK3R3	0	0																			
ENSG00000240847	RN7SL497P	0	0																			
ENSG00000008056	SYN1	2	0.040798449																			
ENSG00000130518	KIAA1683	46	0.205844636																			
ENSG00000159374	M1AP	2	0.038010258																			
ENSG00000159377	PSMB4	6951	86.2015501																			
ENSG00000215864	NBPF7	1	0.065643658																			
ENSG00000130511	SSBP4	865	15.4195741																			
ENSG00000130513	GDF15	1190	30.00676747																			
ENSG00000130517	PGPEP1	256	1.85866134																			
ENSG00000234998	RP11-439A17.10	0	0																			
ENSG00000164758	MED30	206	7.376070334																			
ENSG00000164756	SLC30A8	13	0.113508414																			
ENSG00000164754	RAD21	8001	70.27707106																			
ENSG00000164751	PEX2	155	1.538417293																			
ENSG00000155508	CNOT8	641	4.407945214																			
ENSG00000159082	SYNJ1	277	1.499558687																			
ENSG00000155506	LARP1	4737	38.76024111																			
ENSG00000159086	PAXBP1	636	4.980258462																			
ENSG00000011478	QPCTL	256	7.067393216																			
ENSG00000230769	RP3-408N23.4	1	0.177277986																			
ENSG00000010704	HFE	2	0.015365135																			
